"folioviv","foliohog","numren","sexo","edad","disc1","hablaind","alfabetism","asis_esc"
"1401810306","1","01","1",46,"8","2","1","2"
"1401810306","1","02","2",42,"8","2","1","2"
"1401810306","1","03","2",10,"8","2","1","1"
"1401810306","1","04","2",6,"8","2","1","1"
"1401866904","1","01","1",51,"8","2","1","1"
"1401866904","1","02","2",50,"8","2","1","2"
"1401866904","1","03","1",15,"8","2","1","1"
"1401866904","1","04","2",14,"8","2","1","1"
"1401866905","1","01","1",70,"2","2","1","2"
"1401866905","1","02","2",64,"8","2","1","2"
"1401866905","1","03","1",29,"8","2","1","2"
"1401866905","1","04","1",21,"8","2","1","1"
"1401866906","1","01","1",67,"8","2","1","2"
"1401866906","1","02","2",78,"8","2","1","2"
"1401866906","1","03","2",38,"8","2","1","2"
"1401866906","1","04","1",38,"8","2","1","2"
"1401866906","1","05","1",12,"8","2","1","1"
"1401866906","1","06","1",11,"8","2","1","1"
"1401866906","1","07","1",9,"8","2","1","1"
"1401884002","1","01","2",80,"&","2","1","2"
"1401884002","1","02","2",42,"8","2","1","2"
"1401884002","1","03","2",6,"8","2","1","1"
"1401884005","1","01","2",21,"8","2","1","1"
"1401884005","1","02","1",19,"8","2","1","1"
"1401884006","1","01","1",66,"8","2","1","2"
"1401884006","1","02","2",67,"8","2","1","2"
"1401884006","1","03","1",25,"8","2","1","2"
"1402026002","1","01","1",64,"2","2","1","2"
"1402026002","1","02","2",56,"1","2","1","2"
"1402026002","1","03","1",20,"8","2","1","2"
"1402026003","1","01","1",61,"1","2","1","2"
"1402026005","1","01","1",55,"8","2","1","2"
"1402026005","1","02","2",49,"8","2","1","2"
"1402026006","1","01","2",22,"8","2","1","2"
"1402026006","1","02","1",4,"8","2","2","1"
"1402083602","1","01","2",56,"8","2","1","2"
"1402083602","1","02","1",52,"8","2","1","2"
"1402083602","1","03","1",23,"8","2","1","1"
"1402083602","1","04","1",21,"8","2","1","1"
"1402083602","1","05","1",14,"8","2","1","1"
"1402083602","1","06","1",18,"8","2","1","2"
"1402083605","1","01","2",51,"8","2","1","2"
"1402083605","1","02","2",24,"8","2","1","1"
"1402083605","1","03","2",3,"8","2","2","1"
"1402083606","1","01","2",94,"8","2","1","2"
"1402090801","1","01","2",56,"8","2","1","2"
"1402090801","1","02","2",31,"8","2","1","1"
"1402090801","1","03","1",34,"8","2","1","2"
"1402090802","1","01","2",48,"8","2","1","2"
"1402090802","1","02","1",21,"8","2","1","1"
"1402090802","1","03","1",17,"8","2","1","1"
"1402090802","1","04","1",12,"8","2","1","1"
"1402090803","1","01","2",30,"8","2","1","2"
"1402090803","1","02","1",29,"8","2","1","2"
"1402090803","1","03","2",2,"8","","",""
"1402090806","1","01","1",63,"8","2","1","2"
"1402090806","1","02","2",63,"8","2","1","2"
"1402090806","1","03","1",24,"8","2","1","2"
"1402218401","1","01","1",46,"2","2","1","1"
"1402218401","1","02","2",47,"8","2","1","2"
"1402218401","1","03","2",15,"8","2","1","1"
"1402218402","1","01","1",58,"8","2","1","2"
"1402218402","1","02","2",57,"8","2","1","2"
"1402218402","1","03","2",33,"8","2","1","2"
"1402218402","1","04","2",28,"8","2","1","2"
"1402218403","1","01","2",71,"8","2","1","2"
"1402218403","1","02","2",47,"8","2","1","2"
"1402218403","1","03","1",21,"8","2","1","1"
"1402218405","1","01","2",40,"8","2","1","2"
"1402218405","1","02","2",72,"8","2","1","2"
"1402218405","1","03","1",45,"8","2","1","2"
"1402218405","1","04","2",22,"8","2","1","2"
"1402218405","1","05","1",19,"8","2","1","1"
"1402218405","1","06","1",4,"8","2","2","1"
"1402218405","1","07","2",4,"8","2","2","1"
"1402218406","1","01","1",52,"8","2","1","2"
"1402260001","1","01","1",53,"8","2","1","2"
"1402260001","1","02","2",50,"8","2","1","2"
"1402260001","1","03","2",25,"8","2","1","2"
"1402260001","1","04","1",23,"8","2","1","2"
"1402260001","1","05","1",21,"8","2","1","1"
"1402260002","1","01","2",40,"1","2","1","2"
"1402260002","1","02","2",13,"8","2","1","1"
"1402260004","1","01","1",66,"8","2","1","2"
"1402260004","1","02","2",65,"1","2","1","2"
"1402260004","1","03","2",38,"8","2","1","2"
"1402260004","1","04","2",34,"8","2","1","2"
"1402260004","1","05","1",3,"8","2","2","1"
"1402260004","1","06","2",8,"8","2","1","1"
"1402260006","1","01","1",77,"8","2","1","2"
"1402260006","1","02","2",75,"1","1","1","2"
"1402260006","1","03","2",50,"8","2","1","2"
"1402260006","1","04","1",19,"8","2","1","1"
"1402260006","1","05","1",5,"8","2","1","1"
"1402284602","1","01","1",42,"8","2","1","2"
"1402284602","1","02","2",36,"8","2","1","2"
"1402284602","1","03","2",12,"8","2","1","1"
"1402284602","1","04","1",14,"8","2","1","1"
"1402284603","1","01","1",38,"8","2","1","2"
"1402284603","1","02","2",34,"8","2","1","2"
"1402284603","1","03","2",8,"8","2","1","1"
"1402284605","1","01","1",46,"1","2","1","2"
"1402284605","1","02","2",44,"8","2","1","2"
"1402284605","1","03","1",24,"8","2","1","2"
"1402284605","1","04","2",20,"8","2","1","2"
"1402284605","1","05","1",14,"8","2","1","1"
"1402284605","1","06","2",3,"8","2","2","2"
"1402300701","1","01","1",65,"8","2","1","2"
"1402300701","1","02","2",64,"8","2","1","2"
"1402300703","1","01","1",29,"1","2","1","2"
"1402300703","1","02","2",27,"8","2","1","2"
"1402300704","1","01","2",67,"8","2","1","2"
"1402300704","1","02","2",44,"8","2","1","2"
"1402300705","1","01","1",37,"8","2","1","2"
"1402300705","1","02","2",38,"8","2","1","2"
"1402300705","1","03","2",14,"8","2","1","1"
"1402300705","1","04","1",10,"8","2","1","1"
"1402300705","1","05","1",2,"8","","",""
"1402300706","1","01","2",65,"2","2","1","2"
"1402327201","1","01","2",54,"8","2","1","2"
"1402327201","1","02","1",44,"4","2","1","2"
"1402327201","2","01","2",38,"8","2","1","2"
"1402327201","2","02","1",40,"8","2","1","2"
"1402327201","2","03","2",2,"8","","",""
"1402327202","1","01","1",78,"1","2","2","2"
"1402327202","1","02","2",72,"1","2","1","2"
"1402327203","1","01","2",61,"1","2","1","2"
"1402327203","1","02","1",32,"8","2","1","2"
"1402327203","1","03","2",28,"8","2","1","2"
"1402327203","1","04","1",24,"8","2","1","2"
"1402327204","1","01","2",45,"8","2","1","2"
"1402327204","1","02","1",47,"8","2","1","2"
"1402327204","1","03","1",26,"8","2","1","2"
"1402327204","1","04","1",19,"8","2","1","2"
"1402327204","1","05","2",19,"8","2","1","2"
"1402327204","1","06","1",16,"8","2","1","1"
"1402327204","1","07","2",3,"8","2","2","2"
"1402327205","1","01","1",31,"8","2","1","2"
"1402327205","1","02","2",30,"8","2","1","2"
"1402327205","1","03","1",5,"8","2","2","1"
"1402441501","1","01","1",54,"8","2","1","2"
"1402441501","1","02","2",49,"8","2","1","2"
"1402441501","1","03","2",24,"8","2","1","2"
"1402441501","1","04","2",22,"8","2","1","1"
"1402441501","1","05","1",21,"8","2","1","1"
"1402441502","1","01","1",47,"8","2","1","2"
"1402441502","1","02","2",47,"8","2","1","2"
"1402441502","1","03","1",18,"8","2","1","1"
"1402441502","1","04","1",17,"8","2","1","1"
"1402441503","1","01","2",46,"8","2","1","2"
"1402441505","1","01","2",57,"8","2","1","2"
"1402441505","1","02","1",24,"8","2","1","2"
"1402441505","1","03","2",55,"8","2","1","2"
"1402441505","1","04","2",20,"8","2","1","2"
"1402441505","1","05","1",28,"8","2","1","2"
"1402441505","1","06","2",3,"8","2","2","2"
"1402464301","1","01","1",21,"8","2","1","1"
"1402464301","1","02","1",19,"8","2","1","1"
"1402464304","1","01","2",29,"8","2","1","2"
"1402464304","1","02","1",38,"8","2","1","2"
"1402464304","1","03","1",2,"8","","",""
"1402535901","1","01","1",68,"1","2","1","2"
"1402535901","1","02","2",67,"8","1","1","2"
"1402535901","1","03","2",26,"8","2","1","2"
"1402535901","1","04","2",5,"8","2","2","2"
"1402535901","1","05","1",2,"8","","",""
"1402535902","1","01","1",34,"8","2","1","2"
"1402535902","1","02","2",40,"8","2","1","2"
"1402535902","1","03","2",5,"8","2","2","1"
"1402535903","1","01","1",33,"8","2","1","2"
"1402535903","1","02","2",32,"8","2","1","2"
"1402535903","1","03","1",9,"8","2","1","1"
"1402535903","1","04","1",11,"8","2","1","1"
"1402535903","1","05","1",0,"8","","",""
"1402535905","1","01","1",47,"8","2","1","2"
"1402544801","1","01","2",73,"8","2","1","2"
"1402544801","1","02","1",25,"8","2","1","2"
"1402544802","1","01","1",47,"8","2","1","2"
"1402544802","1","02","1",19,"8","2","1","2"
"1402544802","1","03","1",17,"8","2","1","1"
"1402544802","1","04","2",43,"8","2","1","2"
"1402544803","1","01","2",58,"8","2","1","2"
"1402544803","1","02","1",37,"8","2","1","2"
"1402544803","1","03","2",34,"8","2","1","2"
"1402544803","1","04","2",12,"8","2","1","1"
"1402544803","1","05","1",8,"8","2","1","1"
"1402544803","1","06","2",3,"8","2","2","2"
"1402544803","2","01","1",37,"8","2","1","2"
"1402544803","2","02","2",39,"8","2","1","2"
"1402544803","2","03","1",13,"8","2","1","1"
"1402544803","2","04","1",3,"8","2","2","2"
"1402544804","1","01","2",54,"8","2","1","2"
"1402544804","1","02","1",30,"8","2","1","2"
"1402544804","1","03","2",43,"7","2","2","2"
"1402544805","1","01","2",26,"8","2","1","2"
"1402544805","1","02","1",26,"8","2","1","2"
"1402544806","1","01","2",53,"1","2","1","2"
"1402544806","1","02","2",50,"1","2","1","2"
"1402544806","1","03","2",30,"8","2","1","1"
"1402544806","1","04","2",31,"8","2","1","2"
"1402544806","1","05","2",7,"8","2","1","1"
"1402544806","1","06","2",3,"8","2","2","2"
"1402544806","1","07","2",4,"8","2","2","2"
"1402557401","1","01","2",51,"8","2","1","2"
"1402557401","1","02","2",40,"8","2","1","2"
"1402557402","1","01","1",23,"8","2","1","1"
"1402557402","1","02","2",24,"8","2","1","1"
"1402557402","1","03","1",3,"8","2","2","2"
"1402557404","1","01","1",38,"8","2","1","2"
"1402557404","1","02","2",42,"8","2","1","2"
"1402557404","1","03","2",43,"7","2","1","2"
"1402557404","1","04","1",11,"8","2","1","1"
"1402557405","1","01","2",74,"8","2","1","2"
"1402557405","1","02","2",41,"8","2","1","2"
"1402557405","1","03","1",34,"8","2","1","2"
"1402557405","1","04","1",7,"8","2","1","1"
"1402665001","1","01","1",70,"2","2","1","2"
"1402665001","1","02","2",63,"8","2","1","2"
"1402665002","1","01","1",60,"8","2","1","2"
"1402665003","1","01","2",76,"1","2","1","2"
"1402665003","1","02","1",45,"8","2","1","2"
"1402665004","1","01","1",60,"8","2","1","2"
"1402665004","1","02","2",60,"8","2","1","2"
"1402665004","1","03","1",35,"8","2","1","2"
"1402665004","1","04","2",30,"8","2","1","2"
"1402665004","1","05","1",7,"8","2","1","1"
"1402665004","1","06","1",6,"8","2","2","1"
"1402665005","1","01","1",55,"8","2","1","2"
"1402665005","1","02","2",52,"8","2","1","2"
"1402665005","1","03","2",38,"8","2","1","2"
"1402665005","1","04","2",18,"8","2","1","2"
"1402665005","1","05","2",17,"8","2","1","2"
"1402665005","1","06","1",14,"8","2","1","2"
"1402665005","1","07","1",11,"8","2","1","1"
"1402665005","1","08","1",9,"8","2","1","1"
"1402665005","1","09","1",12,"8","2","1","1"
"1402665005","1","10","2",3,"8","2","2","2"
"1402665005","1","11","2",2,"8","","",""
"1402665006","1","01","1",65,"8","2","1","2"
"1402665006","1","02","2",57,"8","2","1","2"
"1402727601","1","01","1",61,"8","2","1","2"
"1402727601","1","02","2",54,"8","2","1","2"
"1402727602","1","01","1",48,"8","2","1","2"
"1402727602","1","02","2",45,"8","2","1","2"
"1402727602","1","03","1",22,"8","2","1","1"
"1402727602","1","04","2",20,"8","2","1","1"
"1402727602","1","05","2",18,"8","2","1","2"
"1402727604","1","01","1",45,"8","2","1","2"
"1402727604","1","02","2",22,"8","2","1","2"
"1402727604","1","03","1",19,"8","2","1","2"
"1402727604","1","04","1",15,"8","2","1","1"
"1402727604","1","05","1",4,"8","2","2","1"
"1402727605","1","01","1",72,"1","2","1","2"
"1402727605","1","02","2",72,"8","2","1","2"
"1402757601","1","01","1",58,"8","2","1","2"
"1402757601","1","02","2",54,"8","2","1","2"
"1402757601","1","03","2",31,"8","2","1","2"
"1402757601","1","04","1",26,"8","2","1","2"
"1402757601","1","05","1",24,"8","2","1","2"
"1402757601","1","06","1",17,"8","2","1","1"
"1402757601","1","07","1",10,"8","2","1","1"
"1402757601","1","08","2",8,"8","2","1","1"
"1402757601","1","09","2",6,"8","2","2","1"
"1402757601","1","10","1",3,"8","2","2","1"
"1402757602","1","01","1",83,"1","2","1","2"
"1402757603","1","01","1",25,"8","2","1","2"
"1402757604","1","01","1",29,"8","2","1","2"
"1402757604","1","02","2",31,"8","2","1","2"
"1402757605","1","01","1",46,"8","2","1","2"
"1402757605","1","02","2",39,"8","2","1","2"
"1402757605","1","03","1",21,"8","2","1","1"
"1402791701","1","01","2",35,"8","2","1","1"
"1402791701","1","02","1",13,"8","2","1","1"
"1402791701","1","03","1",13,"8","2","1","1"
"1402791701","1","04","1",8,"8","2","1","1"
"1402791701","1","05","2",5,"8","2","2","1"
"1402791702","1","01","1",34,"8","2","1","2"
"1402791702","1","02","2",36,"8","2","1","2"
"1402791702","1","03","2",14,"8","2","1","1"
"1402791702","1","04","1",10,"8","2","1","1"
"1402791702","2","01","1",18,"8","2","1","2"
"1402791702","2","02","2",18,"8","2","1","2"
"1402791702","3","01","2",22,"8","2","1","2"
"1402791702","3","02","1",26,"8","2","1","2"
"1402791702","3","03","2",56,"8","2","1","2"
"1402791702","3","04","1",4,"8","2","2","1"
"1402791702","3","05","1",2,"8","","",""
"1402791702","3","06","2",0,"8","","",""
"1402791702","4","01","1",48,"1","2","1","2"
"1402791704","1","01","2",79,"8","2","1","2"
"1402791705","1","01","1",58,"8","2","1","2"
"1402791705","1","02","2",57,"8","2","1","2"
"1402791705","1","03","2",30,"8","2","1","2"
"1402791705","1","04","2",28,"8","2","1","2"
"1402791705","1","05","2",23,"8","2","1","1"
"1402791705","1","06","2",23,"8","2","1","1"
"1402791706","1","01","1",70,"8","2","1","2"
"1402791706","1","02","2",64,"8","2","1","2"
"1402850201","1","01","1",26,"8","2","1","2"
"1402850201","1","02","2",24,"8","2","1","2"
"1402850201","1","03","1",4,"8","2","2","1"
"1402850202","1","01","1",32,"8","2","1","2"
"1402850202","1","02","2",35,"8","2","1","2"
"1402850202","1","03","1",11,"8","2","1","1"
"1402850202","1","04","1",11,"8","2","1","1"
"1402850202","1","05","2",10,"8","2","1","1"
"1402850202","1","06","1",3,"8","2","2","2"
"1402850203","1","01","1",30,"8","2","1","2"
"1402850203","1","02","2",28,"8","2","1","2"
"1402850203","1","03","1",8,"8","2","1","1"
"1402850203","1","04","2",7,"8","2","1","1"
"1402850203","1","05","1",2,"8","","",""
"1402850204","1","01","1",43,"1","2","1","2"
"1402850204","1","02","2",41,"8","2","1","2"
"1402850204","1","03","2",8,"8","2","1","1"
"1402850204","1","04","1",6,"8","2","2","1"
"1402850205","1","01","2",58,"8","2","1","2"
"1402850205","1","02","2",37,"8","2","1","2"
"1402850205","1","03","1",16,"8","2","1","1"
"1402850205","1","04","1",33,"&","2","1","2"
"1402850205","1","05","1",21,"8","2","1","2"
"1402850206","1","01","1",65,"8","2","1","2"
"1402850206","1","02","2",65,"8","2","1","2"
"1402850206","1","03","2",30,"8","2","1","2"
"1402850206","1","04","2",1,"8","","",""
"1402990501","1","01","1",46,"8","2","1","2"
"1402990501","1","02","2",77,"1","2","1","2"
"1402990501","1","03","2",45,"8","2","1","2"
"1402990501","1","04","2",25,"8","2","1","2"
"1402990501","1","05","1",31,"8","2","1","2"
"1402990501","1","06","1",18,"8","2","1","2"
"1402990501","1","07","2",6,"8","2","1","1"
"1402990501","1","08","2",2,"8","","",""
"1402990501","1","09","2",0,"8","","",""
"1402990502","1","01","2",62,"8","2","1","2"
"1402990502","1","02","1",74,"8","2","1","2"
"1402990503","1","01","1",33,"8","2","1","2"
"1402990503","1","02","2",21,"8","2","1","2"
"1402990503","1","03","1",1,"8","","",""
"1402990504","1","01","1",39,"8","2","1","2"
"1402990504","1","02","2",40,"8","2","1","2"
"1402990504","1","03","2",19,"8","2","1","1"
"1402990504","1","04","1",18,"8","2","1","1"
"1402990504","1","05","1",14,"8","2","1","2"
"1402990504","1","06","2",2,"8","","",""
"1403033301","1","01","2",56,"8","2","1","2"
"1403033301","1","02","2",78,"1","2","1","2"
"1403033301","1","03","1",34,"7","2","2","2"
"1403033301","1","04","1",24,"8","2","1","1"
"1403033301","1","05","2",28,"8","2","1","2"
"1403033301","1","06","2",26,"8","2","1","2"
"1403033303","1","01","1",46,"8","2","1","2"
"1403033303","1","02","2",45,"8","2","1","2"
"1403033303","1","03","1",17,"8","2","1","1"
"1403033305","1","01","1",43,"8","2","1","2"
"1403033305","1","02","2",43,"8","2","1","2"
"1403033305","1","03","2",22,"8","2","1","2"
"1403033305","1","04","1",26,"8","2","1","2"
"1403033306","1","01","1",29,"8","2","1","2"
"1403033306","1","02","2",26,"8","2","1","2"
"1403080901","1","01","1",80,"8","2","1","2"
"1403080902","1","01","2",49,"8","2","1","2"
"1403080902","1","02","1",55,"1","2","1","2"
"1403080902","1","03","2",18,"8","2","1","2"
"1403080903","1","01","2",81,"4","2","1","2"
"1403080903","1","02","2",51,"8","2","1","2"
"1403080903","1","03","2",43,"8","2","1","2"
"1403080904","1","01","1",82,"8","2","2","2"
"1403080904","1","02","2",40,"8","2","1","2"
"1403080904","1","03","2",36,"8","2","1","2"
"1403080905","1","01","1",53,"8","2","1","2"
"1403080905","1","02","2",53,"8","2","1","2"
"1403080905","1","03","1",26,"8","2","1","2"
"1403080906","1","01","1",73,"1","2","1","2"
"1403080906","1","02","2",72,"4","2","1","2"
"1403080906","1","03","1",49,"8","2","1","2"
"1403080906","1","04","1",39,"8","2","1","2"
"1403102801","1","01","1",30,"8","2","1","2"
"1403102801","1","02","2",28,"8","2","1","1"
"1403102801","1","03","1",0,"8","","",""
"1403102802","1","01","1",58,"8","2","1","2"
"1403102802","1","02","2",51,"8","2","1","2"
"1403102802","1","03","2",25,"8","2","1","2"
"1403102802","1","04","2",18,"8","2","1","1"
"1403102802","1","05","1",12,"8","2","1","1"
"1403102802","1","06","2",10,"8","2","1","1"
"1403102803","1","01","2",49,"8","2","1","2"
"1403102803","1","02","2",77,"1","2","1","2"
"1403102803","1","03","2",16,"8","2","1","1"
"1403102804","1","01","2",64,"8","2","1","2"
"1403102804","1","02","1",39,"8","2","1","2"
"1403102804","1","03","2",9,"8","2","1","1"
"1403102804","1","04","1",8,"8","2","1","1"
"1403102805","1","01","2",68,"1","2","1","2"
"1403102805","1","02","1",30,"8","2","1","2"
"1403110701","1","01","1",48,"8","2","1","2"
"1403110701","1","02","2",45,"8","2","1","2"
"1403110701","1","03","1",19,"8","2","1","2"
"1403110701","1","04","1",16,"8","2","1","1"
"1403110702","1","01","1",42,"8","2","1","2"
"1403110702","1","02","1",18,"8","2","1","1"
"1403110702","1","03","1",14,"8","2","1","1"
"1403110702","1","04","1",12,"8","2","1","1"
"1403110704","1","01","1",27,"8","2","1","2"
"1403110704","1","02","1",21,"8","2","1","2"
"1403125401","1","01","2",67,"8","2","1","2"
"1403125401","1","02","2",38,"8","2","1","2"
"1403125401","1","03","1",18,"8","2","1","1"
"1403125403","1","01","1",37,"8","2","1","2"
"1403125403","1","02","2",35,"8","2","1","2"
"1403125403","1","03","1",11,"8","2","1","1"
"1403125403","1","04","2",7,"8","2","2","1"
"1403125403","1","05","2",1,"8","","",""
"1403125405","1","01","1",62,"1","2","1","2"
"1403125405","1","02","2",60,"8","2","1","2"
"1403125405","1","03","1",34,"8","2","1","2"
"1403125406","1","01","2",94,"&","2","2","2"
"1403146001","1","01","2",51,"8","2","1","2"
"1403146002","1","01","1",50,"8","2","1","2"
"1403146002","1","02","2",48,"8","2","1","2"
"1403146002","1","03","1",22,"8","2","1","2"
"1403146002","1","04","1",20,"8","2","1","2"
